timestamp,cycle,coherence,total_nodes,total_furcations
2026-04-05T05:06:33.880429,47100,0.9965,5792,5703
2026-04-05T05:06:39.055430,47200,0.9954,5800,5714
2026-04-05T05:06:44.277430,47300,0.9971,5816,5721
2026-04-05T05:06:49.491431,47400,0.9961,5826,5735
2026-04-05T05:06:54.685406,47500,0.9966,5836,5741
2026-04-05T05:06:59.868432,47600,0.9979,5851,5747
2026-04-05T05:07:05.073432,47700,0.9973,5864,5761
2026-04-05T05:07:10.355408,47800,0.9978,5883,5771
2026-04-05T05:07:15.624433,47900,0.9974,5890,5780
2026-04-05T05:07:20.807434,48000,0.9970,5900,5793
2026-04-05T05:07:26.029434,48100,0.9976,5914,5798
2026-04-05T05:07:31.217435,48200,0.9966,5921,5809
2026-04-05T05:07:36.375435,48300,0.9976,5935,5817
2026-04-05T05:07:41.508435,48400,0.9975,5950,5825
2026-04-05T05:07:46.708436,48500,0.9978,5965,5834
2026-04-05T05:07:51.924436,48600,0.9973,5975,5846
2026-04-05T05:07:57.081437,48700,0.9969,5985,5859
2026-04-05T05:08:02.196438,48800,0.9958,5999,5879
2026-04-05T05:08:07.411438,48900,0.9971,6013,5886
2026-04-05T05:08:12.946438,49000,0.9972,6029,5896
2026-04-05T05:08:18.114439,49100,0.9976,6039,5902
2026-04-05T05:08:23.312440,49200,0.9976,6049,5910
2026-04-05T05:08:28.442440,49300,0.9955,6061,5934
2026-04-05T05:08:33.682441,49400,0.9942,6071,5954
2026-04-05T05:08:38.851442,49500,0.9940,6082,5965
2026-04-05T05:08:44.088442,49600,0.9941,6096,5978
2026-04-05T05:08:49.209442,49700,0.9941,6108,5993
2026-04-05T05:08:54.447443,49800,0.9937,6121,6005
2026-04-05T05:08:59.603424,49900,0.9931,6127,6013
2026-04-05T05:09:04.735444,50000,0.9930,6134,6018
2026-04-05T05:09:09.957445,50100,0.9920,6138,6026
2026-04-05T05:09:15.257445,50200,0.9913,6148,6042
2026-04-05T05:09:20.601419,50300,0.9918,6164,6052
2026-04-05T05:09:25.742446,50400,0.9924,6179,6063
2026-04-05T05:09:30.943427,50500,0.9905,6189,6085
2026-04-05T05:09:36.476447,50600,0.9907,6199,6094
2026-04-05T05:09:42.102418,50700,0.9925,6214,6099
2026-04-05T05:09:47.946425,50800,0.9943,6232,6109
2026-04-05T05:09:53.631427,50900,0.9949,6250,6121
2026-04-05T05:09:59.582449,51000,0.9959,6264,6130
2026-04-05T05:10:05.128450,51100,0.9946,6274,6148
2026-04-05T05:10:10.854422,51200,0.9938,6288,6166
2026-04-05T05:10:16.817428,51300,0.9921,6299,6187
2026-04-05T05:10:22.418427,51400,0.9916,6310,6200
2026-04-05T05:10:28.279427,51500,0.9926,6324,6211
2026-04-05T05:10:33.946452,51600,0.9922,6337,6225
2026-04-05T05:10:39.545451,51700,0.9912,6347,6242
2026-04-05T05:10:45.118427,51800,0.9904,6355,6253
2026-04-05T05:10:50.734424,51900,0.9898,6367,6267
2026-04-05T05:10:56.424452,52000,0.9897,6380,6277
2026-04-05T05:11:01.965423,52100,0.9902,6390,6285
2026-04-05T05:11:07.585427,52200,0.9887,6399,6303
2026-04-05T05:11:13.305426,52300,0.9905,6417,6314
2026-04-05T05:11:19.218423,52400,0.9911,6435,6329
2026-04-05T05:11:25.048452,52500,0.9908,6450,6346
2026-04-05T05:11:30.687429,52600,0.9904,6466,6367
2026-04-05T05:11:36.375452,52700,0.9897,6479,6382
2026-04-05T05:11:41.948424,52800,0.9892,6487,6393
2026-04-05T05:11:47.689427,52900,0.9891,6503,6408
2026-04-05T05:11:53.096426,53000,0.9889,6511,6419
2026-04-05T05:11:58.814427,53100,0.9890,6525,6431
2026-04-05T05:12:04.538452,53200,0.9893,6540,6445
2026-04-05T05:12:10.155428,53300,0.9909,6557,6457
2026-04-05T05:12:15.827437,53400,0.9930,6575,6467
2026-04-05T05:12:21.512452,53500,0.9930,6590,6479
2026-04-05T05:12:27.192427,53600,0.9907,6601,6503
2026-04-05T05:12:32.813423,53700,0.9915,6614,6515
2026-04-05T05:12:38.291451,53800,0.9913,6622,6523
2026-04-05T05:12:43.922451,53900,0.9894,6632,6546
2026-04-05T05:12:49.598423,54000,0.9891,6644,6558
2026-04-05T05:12:55.174452,54100,0.9896,6657,6571
2026-04-05T05:13:00.884451,54200,0.9907,6673,6581
2026-04-05T05:13:06.419427,54300,0.9907,6679,6590
2026-04-05T05:13:11.964433,54400,0.9911,6690,6599
2026-04-05T05:13:17.454423,54500,0.9903,6701,6615
2026-04-05T05:13:22.963452,54600,0.9888,6713,6634
2026-04-05T05:13:28.731422,54700,0.9881,6723,6651
2026-04-05T05:13:34.324428,54800,0.9882,6734,6665
2026-04-05T05:13:39.772433,54900,0.9859,6742,6686
2026-04-05T05:13:45.352423,55000,0.9867,6755,6693
2026-04-05T05:13:51.050434,55100,0.9870,6770,6708
2026-04-05T05:13:56.502451,55200,0.9860,6780,6722
2026-04-05T05:14:02.292426,55300,0.9866,6795,6734
2026-04-05T05:14:07.953451,55400,0.9867,6809,6747
2026-04-05T05:14:13.429452,55500,0.9845,6819,6769
2026-04-05T05:14:18.864452,55600,0.9842,6831,6779
2026-04-05T05:14:24.397423,55700,0.9826,6838,6790
2026-04-05T05:14:30.080451,55800,0.9808,6844,6805
2026-04-05T05:14:35.570451,55900,0.9803,6855,6818
2026-04-05T05:14:41.177452,56000,0.9808,6865,6824
2026-04-05T05:14:46.565452,56100,0.9807,6872,6831
2026-04-05T05:14:52.254452,56200,0.9806,6885,6846
2026-04-05T05:14:58.165429,56300,0.9802,6898,6867
2026-04-05T05:15:03.821452,56400,0.9821,6913,6871
2026-04-05T05:15:09.165451,56500,0.9817,6920,6880
2026-04-05T05:15:14.761452,56600,0.9805,6932,6900
2026-04-05T05:15:20.385432,56700,0.9821,6947,6910
2026-04-05T05:15:25.999451,56800,0.9829,6960,6919
2026-04-05T05:15:31.693452,56900,0.9831,6976,6933
2026-04-05T05:15:37.284427,57000,0.9838,6990,6943
2026-04-05T05:15:42.749452,57100,0.9850,7002,6947
2026-04-05T05:15:48.354426,57200,0.9843,7012,6960
2026-04-05T05:15:54.129452,57300,0.9837,7027,6980
2026-04-05T05:15:59.901451,57400,0.9837,7042,6992
2026-04-05T05:16:05.595429,57500,0.9833,7055,7008
2026-04-05T05:16:11.025423,57600,0.9820,7062,7018
2026-04-05T05:16:16.468423,57700,0.9822,7075,7030
2026-04-05T05:16:22.017452,57800,0.9833,7088,7038
2026-04-05T05:16:27.572423,57900,0.9825,7099,7052
2026-04-05T05:16:33.226451,58000,0.9837,7114,7065
2026-04-05T05:16:38.754452,58100,0.9820,7122,7080
2026-04-05T05:16:44.380451,58200,0.9825,7135,7091
2026-04-05T05:16:50.206428,58300,0.9834,7150,7101
2026-04-05T05:16:55.847451,58400,0.9823,7161,7119
2026-04-05T05:17:01.417451,58500,0.9809,7169,7134
2026-04-05T05:17:06.955427,58600,0.9804,7183,7155
2026-04-05T05:17:12.671428,58700,0.9822,7201,7162
2026-04-05T05:17:18.259452,58800,0.9840,7219,7171
2026-04-05T05:17:23.935426,58900,0.9852,7234,7180
2026-04-05T05:17:29.505451,59000,0.9840,7243,7192
2026-04-05T05:17:35.065452,59100,0.9833,7256,7206
2026-04-05T05:17:40.626451,59200,0.9828,7264,7221
2026-04-05T05:17:46.192452,59300,0.9839,7277,7228
2026-04-05T05:17:51.907423,59400,0.9856,7293,7237
2026-04-05T05:17:57.581423,59500,0.9868,7308,7247
2026-04-05T05:18:03.215423,59600,0.9861,7321,7269
2026-04-05T05:18:08.910426,59700,0.9875,7337,7277
2026-04-05T05:18:14.750451,59800,0.9878,7355,7298
2026-04-05T05:18:20.317425,59900,0.9864,7363,7315
2026-04-05T05:18:26.126429,60000,0.9849,7372,7333
2026-04-05T05:18:31.678423,60100,0.9848,7385,7345
2026-04-05T05:18:37.267427,60200,0.9842,7397,7358
2026-04-05T05:18:42.912422,60300,0.9844,7413,7376
2026-04-05T05:18:48.168452,60400,0.9841,7419,7381
2026-04-05T05:18:53.335426,60500,0.9827,7430,7399
2026-04-05T05:18:58.718452,60600,0.9800,7436,7419
2026-04-05T05:19:03.891452,60700,0.9808,7448,7431
2026-04-05T05:19:09.046452,60800,0.9800,7456,7448
2026-04-05T05:19:14.217452,60900,0.9810,7472,7465
2026-04-05T05:19:19.413451,61000,0.9809,7485,7478
2026-04-05T05:19:24.576452,61100,0.9830,7500,7482
2026-04-05T05:19:29.708432,61200,0.9812,7512,7500
2026-04-05T05:19:34.852428,61300,0.9811,7525,7512
2026-04-05T05:19:40.045427,61400,0.9823,7540,7520
2026-04-05T05:19:45.206452,61500,0.9825,7550,7529
2026-04-05T05:19:50.410452,61600,0.9829,7561,7540
2026-04-05T05:19:55.546452,61700,0.9827,7575,7555
2026-04-05T05:20:00.729452,61800,0.9819,7583,7566
2026-04-05T05:20:05.867427,61900,0.9817,7594,7579
2026-04-05T05:20:10.992426,62000,0.9827,7611,7591
2026-04-05T05:20:16.106452,62100,0.9833,7623,7599
2026-04-05T05:20:21.234432,62200,0.9841,7636,7609
2026-04-05T05:20:26.353433,62300,0.9841,7648,7620
2026-04-05T05:20:31.618452,62400,0.9851,7662,7632
2026-04-05T05:20:36.788426,62500,0.9848,7674,7645
2026-04-05T05:20:41.922427,62600,0.9840,7685,7658
2026-04-05T05:20:47.051452,62700,0.9855,7700,7665
2026-04-05T05:20:52.213452,62800,0.9855,7709,7673
2026-04-05T05:20:57.340425,62900,0.9862,7723,7683
2026-04-05T05:21:02.484452,63000,0.9844,7732,7703
2026-04-05T05:21:07.682451,63100,0.9833,7743,7719
2026-04-05T05:21:12.898452,63200,0.9834,7751,7729
2026-04-05T05:21:18.000452,63300,0.9824,7761,7743
2026-04-05T05:21:23.232452,63400,0.9824,7770,7755
2026-04-05T05:21:28.358451,63500,0.9812,7782,7776
2026-04-05T05:21:33.500426,63600,0.9827,7800,7788
2026-04-05T05:21:38.700451,63700,0.9813,7808,7802
2026-04-05T05:21:43.830452,63800,0.9821,7824,7817
2026-04-05T05:21:49.062426,63900,0.9821,7836,7829
2026-04-05T05:21:54.205452,64000,0.9805,7843,7845
2026-04-05T05:21:59.335426,64100,0.9810,7859,7858
2026-04-05T05:22:04.456426,64200,0.9800,7865,7878
2026-04-05T05:22:09.580452,64300,0.9809,7877,7885
2026-04-05T05:22:14.757451,64400,0.9819,7891,7892
2026-04-05T05:22:19.923452,64500,0.9824,7904,7904
2026-04-05T05:22:25.148452,64600,0.9822,7918,7920
2026-04-05T05:22:30.385451,64700,0.9810,7927,7935
2026-04-05T05:22:35.515451,64800,0.9806,7934,7942
2026-04-05T05:22:40.643451,64900,0.9805,7950,7957
2026-04-05T05:22:45.833451,65000,0.9802,7961,7972
2026-04-05T05:22:50.988452,65100,0.9825,7974,7973
2026-04-05T05:23:50.122452,65200,0.9835,7988,7982
2026-04-05T05:23:55.352444,65300,0.9839,7996,7986
2026-04-05T05:24:00.477451,65400,0.9846,8010,7995
2026-04-05T05:24:05.661451,65500,0.9838,8021,8010
2026-04-05T05:24:10.799452,65600,0.9833,8038,8028
2026-04-05T05:24:15.932427,65700,0.9813,8043,8045
2026-04-05T05:24:21.166452,65800,0.9813,8052,8053
2026-04-05T05:24:26.408428,65900,0.9800,8068,8081
2026-04-05T05:24:31.549452,66000,0.9819,8082,8085
2026-04-05T05:24:36.716451,66100,0.9824,8092,8090
2026-04-05T05:24:41.851451,66200,0.9819,8097,8095
2026-04-05T05:24:47.015452,66300,0.9829,8111,8106
2026-04-05T05:24:52.240452,66400,0.9841,8120,8108
2026-04-05T05:24:57.385423,66500,0.9844,8132,8119
2026-04-05T05:25:02.522426,66600,0.9840,8142,8129
2026-04-05T05:25:07.641432,66700,0.9850,8162,8146
2026-04-05T05:25:12.771429,66800,0.9843,8175,8161
2026-04-05T05:25:17.882427,66900,0.9862,8195,8168
2026-04-05T05:25:23.090426,67000,0.9855,8205,8183
2026-04-05T05:25:28.204432,67100,0.9870,8217,8189
2026-04-05T05:25:33.318432,67200,0.9888,8232,8196
2026-04-05T05:25:38.427426,67300,0.9874,8246,8219
2026-04-05T05:25:43.561452,67400,0.9868,8255,8231
2026-04-05T05:25:48.759427,67500,0.9861,8268,8249
2026-04-05T05:25:53.868427,67600,0.9858,8277,8261
2026-04-05T05:25:58.997426,67700,0.9857,8287,8271
2026-04-05T05:26:04.106426,67800,0.9840,8295,8283
2026-04-05T05:26:09.257432,67900,0.9844,8309,8295
2026-04-05T05:26:14.374433,68000,0.9841,8321,8307
2026-04-05T05:26:19.487432,68100,0.9830,8332,8324
2026-04-05T05:26:24.593426,68200,0.9826,8342,8334
2026-04-05T05:26:29.707436,68300,0.9841,8360,8345
2026-04-05T05:26:34.849451,68400,0.9842,8377,8361
2026-04-05T05:26:39.954431,68500,0.9816,8388,8380
2026-04-05T05:26:45.062425,68600,0.9817,8396,8390
2026-04-05T05:26:50.172428,68700,0.9812,8407,8405
2026-04-05T05:26:55.279428,68800,0.9805,8418,8419
2026-04-05T05:27:00.408426,68900,0.9807,8431,8432
2026-04-05T05:27:05.549433,69000,0.9806,8441,8440
2026-04-05T05:27:10.660425,69100,0.9823,8457,8449
2026-04-05T05:27:15.766425,69200,0.9825,8470,8460
2026-04-05T05:27:20.868451,69300,0.9837,8485,8471
2026-04-05T05:27:25.970426,69400,0.9856,8502,8477
2026-04-05T05:27:31.090426,69500,0.9860,8516,8493
2026-04-05T05:27:36.194426,69600,0.9867,8533,8505
2026-04-05T05:27:41.346426,69700,0.9868,8544,8517
2026-04-05T05:27:46.450426,69800,0.9864,8551,8527
2026-04-05T05:27:51.564425,69900,0.9871,8565,8539
2026-04-05T05:27:56.669427,70000,0.9873,8578,8551
2026-04-05T05:28:01.781434,70100,0.9874,8589,8564
2026-04-05T05:28:06.884452,70200,0.9877,8604,8581
2026-04-05T05:28:11.986428,70300,0.9877,8613,8589
2026-04-05T05:28:17.115425,70400,0.9873,8623,8598
2026-04-05T05:28:22.223432,70500,0.9888,8641,8607
2026-04-05T05:28:27.326453,70600,0.9892,8649,8615
2026-04-05T05:28:32.461425,70700,0.9882,8659,8631
2026-04-05T05:28:37.594429,70800,0.9880,8676,8652
2026-04-05T05:28:42.701427,70900,0.9876,8689,8665
2026-04-05T05:28:47.816425,71000,0.9899,8705,8670
2026-04-05T05:28:52.946425,71100,0.9879,8716,8690
2026-04-05T05:28:58.050427,71200,0.9880,8730,8704
2026-04-05T05:29:03.162428,71300,0.9889,8745,8716
2026-04-05T05:29:08.271426,71400,0.9881,8756,8728
2026-04-05T05:29:13.378451,71500,0.9869,8768,8746
2026-04-05T05:29:18.484426,71600,0.9870,8779,8758
2026-04-05T05:29:23.586426,71700,0.9862,8787,8769
2026-04-05T05:29:28.710425,71800,0.9845,8798,8788
2026-04-05T05:29:33.817426,71900,0.9853,8811,8797
2026-04-05T05:29:38.920428,72000,0.9850,8820,8807
2026-04-05T05:29:44.027426,72100,0.9862,8832,8814
2026-04-05T05:29:49.131425,72200,0.9861,8845,8826
2026-04-05T05:29:54.246426,72300,0.9862,8856,8836
2026-04-05T05:29:59.362426,72400,0.9879,8872,8844
2026-04-05T05:30:04.543451,72500,0.9903,8890,8848
2026-04-05T05:30:09.653425,72600,0.9906,8905,8864
2026-04-05T05:30:14.755433,72700,0.9904,8916,8875
2026-04-05T05:30:19.862426,72800,0.9927,8932,8879
2026-04-05T05:30:24.971425,72900,0.9923,8942,8889
2026-04-05T05:30:30.077426,73000,0.9916,8952,8902
2026-04-05T05:30:35.185428,73100,0.9929,8969,8914
2026-04-05T05:30:40.322426,73200,0.9949,8985,8918
2026-04-05T05:30:45.427427,73300,0.9957,8998,8926
2026-04-05T05:30:50.544426,73400,0.9962,9011,8938
2026-04-05T05:30:55.652426,73500,0.9964,9021,8946
2026-04-05T05:31:00.754433,73600,0.9977,9032,8951
2026-04-05T05:31:05.857427,73700,0.9977,9047,8958
2026-04-05T05:31:10.971426,73800,0.9962,9055,8973
2026-04-05T05:31:16.096425,73900,0.9952,9065,8991
2026-04-05T05:31:21.200427,74000,0.9947,9076,9005
2026-04-05T05:31:26.307425,74100,0.9960,9090,9013
2026-04-05T05:31:31.409428,74200,0.9961,9101,9027
2026-04-05T05:31:36.532429,74300,0.9973,9119,9039
2026-04-05T05:31:41.650427,74400,0.9966,9132,9058
2026-04-05T05:31:46.754426,74500,0.9977,9145,9066
2026-04-05T05:31:51.930427,74600,0.9976,9155,9073
2026-04-05T05:31:57.031423,74700,0.9950,9163,9095
2026-04-05T05:32:02.146449,74800,0.9957,9177,9109
2026-04-05T05:32:07.362452,74900,0.9955,9185,9117
2026-04-05T05:32:12.577451,75000,0.9936,9192,9135
2026-04-05T05:32:17.748452,75100,0.9943,9203,9144
2026-04-05T05:32:22.932422,75200,0.9921,9210,9162
2026-04-05T05:32:28.089426,75300,0.9907,9218,9176
2026-04-05T05:32:33.248452,75400,0.9919,9233,9184
2026-04-05T05:32:38.417426,75500,0.9909,9249,9204
2026-04-05T05:32:43.571452,75600,0.9924,9261,9207
2026-04-05T05:32:48.765452,75700,0.9934,9272,9214
2026-04-05T05:32:53.901452,75800,0.9943,9290,9223
2026-04-05T05:32:59.048452,75900,0.9956,9301,9227
2026-04-05T05:33:04.259451,76000,0.9946,9308,9239
2026-04-05T05:33:09.371452,76100,0.9939,9318,9252
2026-04-05T05:33:14.694451,76200,0.9939,9330,9263
2026-04-05T05:33:19.958452,76300,0.9945,9345,9274
2026-04-05T05:33:25.160451,76400,0.9938,9355,9289
2026-04-05T05:33:30.310452,76500,0.9948,9369,9298
2026-04-05T05:33:35.504452,76600,0.9930,9378,9311
2026-04-05T05:33:40.705451,76700,0.9916,9386,9325
2026-04-05T05:33:45.964452,76800,0.9928,9401,9333
2026-04-05T05:33:51.265427,76900,0.9946,9419,9339
2026-04-05T05:33:56.463427,77000,0.9959,9427,9340
2026-04-05T05:34:01.651452,77100,0.9975,9441,9345
2026-04-05T05:34:06.903452,77200,0.9958,9450,9360
2026-04-05T05:34:12.014451,77300,0.9963,9460,9367
2026-04-05T05:34:17.185452,77400,0.9959,9470,9377
2026-04-05T05:34:22.422422,77500,0.9949,9477,9389
2026-04-05T05:34:27.584452,77600,0.9944,9488,9402
2026-04-05T05:34:32.772451,77700,0.9939,9499,9415
2026-04-05T05:34:38.011451,77800,0.9951,9517,9426
2026-04-05T05:34:43.176452,77900,0.9949,9525,9436
2026-04-05T05:34:48.364452,78000,0.9959,9539,9447
2026-04-05T05:34:53.513452,78100,0.9966,9553,9463
2026-04-05T05:34:58.675427,78200,0.9953,9563,9476
2026-04-05T05:35:03.833451,78300,0.9958,9579,9492
2026-04-05T05:35:09.046425,78400,0.9968,9596,9505
2026-04-05T05:35:14.174451,78500,0.9958,9603,9518
2026-04-05T05:35:19.376451,78600,0.9946,9615,9537
2026-04-05T05:35:24.508452,78700,0.9946,9627,9550
2026-04-05T05:35:29.677451,78800,0.9938,9638,9564
2026-04-05T05:35:34.833452,78900,0.9933,9646,9576
2026-04-05T05:35:39.953451,79000,0.9949,9660,9585
2026-04-05T05:35:45.188426,79100,0.9941,9674,9601
2026-04-05T05:35:50.360451,79200,0.9939,9685,9612
2026-04-05T05:35:55.547452,79300,0.9936,9694,9625
2026-04-05T05:36:00.698452,79400,0.9934,9705,9638
2026-04-05T05:36:05.856451,79500,0.9915,9712,9657
2026-04-05T05:36:11.029451,79600,0.9921,9724,9665
2026-04-05T05:36:16.146451,79700,0.9903,9733,9687
2026-04-05T05:36:21.262452,79800,0.9894,9745,9708
2026-04-05T05:36:26.490452,79900,0.9896,9758,9722
2026-04-05T05:36:31.698452,80000,0.9904,9774,9732
2026-04-05T05:36:36.819452,80100,0.9893,9782,9746
2026-04-05T05:36:41.961451,80200,0.9889,9792,9756
2026-04-05T05:36:47.222426,80300,0.9898,9807,9766
2026-04-05T05:36:52.371451,80400,0.9890,9815,9780
2026-04-05T05:36:57.509452,80500,0.9888,9826,9796
2026-04-05T05:37:02.666452,80600,0.9904,9843,9803
2026-04-05T05:37:07.846452,80700,0.9900,9853,9814
2026-04-05T05:37:13.041452,80800,0.9892,9864,9830
2026-04-05T05:37:18.195451,80900,0.9881,9878,9849
2026-04-05T05:37:23.380451,81000,0.9864,9883,9860
2026-04-05T05:37:28.539451,81100,0.9876,9895,9864
2026-04-05T05:37:33.701452,81200,0.9873,9907,9876
2026-04-05T05:37:38.886427,81300,0.9884,9923,9884
2026-04-05T05:37:44.020433,81400,0.9875,9929,9894
2026-04-05T05:37:49.145426,81500,0.9872,9944,9911
2026-04-05T05:37:54.256451,81600,0.9888,9961,9918
2026-04-05T05:37:59.394452,81700,0.9885,9973,9935
2026-04-05T05:38:04.586452,81800,0.9879,9988,9952
2026-04-05T05:38:09.734428,81900,0.9881,10001,9963
2026-04-05T05:38:14.877432,82000,0.9866,10010,9982
2026-04-05T05:38:20.037451,82100,0.9866,10019,9990
2026-04-05T05:38:25.161452,82200,0.9874,10032,10000
2026-04-05T05:38:30.313451,82300,0.9874,10044,10014
2026-04-05T05:38:35.519452,82400,0.9873,10051,10020
2026-04-05T05:38:40.695427,82500,0.9871,10062,10029
2026-04-05T05:38:45.913452,82600,0.9875,10073,10037
2026-04-05T05:38:51.034452,82700,0.9887,10085,10042
2026-04-05T05:38:56.323452,82800,0.9890,10094,10050
2026-04-05T05:39:01.459428,82900,0.9903,10108,10057
2026-04-05T05:39:06.617452,83000,0.9916,10122,10068
2026-04-05T05:39:11.776451,83100,0.9921,10138,10082
2026-04-05T05:39:16.892452,83200,0.9923,10151,10094
2026-04-05T05:39:22.048452,83300,0.9907,10161,10115
2026-04-05T05:39:27.174427,83400,0.9912,10174,10126
2026-04-05T05:39:32.368452,83500,0.9906,10186,10139
2026-04-05T05:39:37.487452,83600,0.9893,10196,10153
2026-04-05T05:39:42.666451,83700,0.9886,10206,10165
2026-04-05T05:39:47.791452,83800,0.9900,10222,10174
2026-04-05T05:39:52.913432,83900,0.9891,10231,10190
2026-04-05T05:39:58.128426,84000,0.9903,10246,10198
2026-04-05T05:40:03.244432,84100,0.9906,10261,10215
2026-04-05T05:40:08.472422,84200,0.9920,10274,10220
2026-04-05T05:40:13.621451,84300,0.9922,10287,10232
2026-04-05T05:40:18.764452,84400,0.9917,10304,10248
2026-04-05T05:40:23.923451,84500,0.9933,10315,10253
2026-04-05T05:40:29.098432,84600,0.9935,10325,10263
2026-04-05T05:40:34.269452,84700,0.9941,10340,10274
2026-04-05T05:40:39.435427,84800,0.9949,10350,10278
2026-04-05T05:40:44.657452,84900,0.9978,10372,10286
2026-04-05T05:40:49.787452,85000,0.9967,10384,10303
2026-04-05T05:40:54.944429,85100,0.9975,10403,10313
2026-04-05T05:41:00.083452,85200,0.9977,10414,10318
2026-04-05T05:41:05.219431,85300,0.9970,10430,10333
2026-04-05T05:41:10.354452,85400,0.9949,10439,10353
2026-04-05T05:41:15.508451,85500,0.9952,10451,10363
2026-04-05T05:41:20.710452,85600,0.9937,10463,10380
2026-04-05T05:41:25.856452,85700,0.9945,10479,10391
2026-04-05T05:41:31.016452,85800,0.9948,10494,10402
2026-04-05T05:41:36.159451,85900,0.9957,10509,10412
2026-04-05T05:41:41.280452,86000,0.9944,10522,10427
2026-04-05T05:41:46.468426,86100,0.9944,10537,10442
2026-04-05T05:41:51.702451,86200,0.9961,10553,10451
2026-04-05T05:41:56.869426,86300,0.9963,10566,10460
2026-04-05T05:42:02.001426,86400,0.9969,10578,10472
2026-04-05T05:42:07.113452,86500,0.9963,10587,10484
2026-04-05T05:42:12.295452,86600,0.9957,10596,10496
2026-04-05T05:42:17.437452,86700,0.9968,10612,10507
2026-04-05T05:42:22.590451,86800,0.9975,10626,10520
2026-04-05T05:42:27.787426,86900,0.9965,10636,10533
2026-04-05T05:42:32.975451,87000,0.9968,10648,10544
2026-04-05T05:42:38.153451,87100,0.9967,10658,10555
2026-04-05T05:42:43.300452,87200,0.9980,10673,10562
2026-04-05T05:42:48.411451,87300,0.9959,10682,10582
2026-04-05T05:42:53.599452,87400,0.9950,10688,10593
2026-04-05T05:42:58.798452,87500,0.9957,10702,10602
2026-04-05T05:43:03.987451,87600,0.9940,10710,10613
2026-04-05T05:43:09.124432,87700,0.9937,10719,10622
2026-04-05T05:43:14.336425,87800,0.9930,10732,10641
2026-04-05T05:43:19.527452,87900,0.9932,10745,10653
2026-04-05T05:43:24.647452,88000,0.9936,10759,10664
2026-04-05T05:43:29.799452,88100,0.9956,10775,10670
2026-04-05T05:43:34.926452,88200,0.9947,10790,10689
2026-04-05T05:43:40.165452,88300,0.9939,10798,10702
2026-04-05T05:43:45.426452,88400,0.9930,10810,10717
2026-04-05T05:43:50.613433,88500,0.9925,10821,10729
2026-04-05T05:43:55.838452,88600,0.9919,10830,10740
2026-04-05T05:44:01.012432,88700,0.9927,10843,10749
2026-04-05T05:44:06.181452,88800,0.9933,10858,10759
2026-04-05T05:44:11.350452,88900,0.9932,10871,10775
2026-04-05T05:44:16.519451,89000,0.9927,10885,10789
2026-04-05T05:44:21.677452,89100,0.9926,10895,10799
2026-04-05T05:44:26.813451,89200,0.9929,10907,10810
2026-04-05T05:44:32.011426,89300,0.9914,10916,10825
2026-04-05T05:44:37.208451,89400,0.9914,10928,10839
2026-04-05T05:44:42.416427,89500,0.9906,10936,10851
2026-04-05T05:44:47.540452,89600,0.9899,10946,10863
2026-04-05T05:44:52.686451,89700,0.9911,10961,10872
2026-04-05T05:44:57.845452,89800,0.9930,10975,10876
2026-04-05T05:45:03.053426,89900,0.9914,10985,10894
2026-04-05T05:45:08.227452,90000,0.9912,10993,10905
2026-04-05T05:45:13.384452,90100,0.9933,11014,10914
2026-04-05T05:45:18.561452,90200,0.9933,11026,10929
2026-04-05T05:45:23.712434,90300,0.9928,11040,10945
2026-04-05T05:45:28.935433,90400,0.9922,11049,10955
2026-04-05T05:45:34.679427,90500,0.9910,11061,10976
2026-04-05T05:45:40.142426,90600,0.9912,11071,10985
2026-04-05T05:45:45.560424,90700,0.9909,11083,11000
